COPD_number,Some college or associate's degree 2014-18,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Total Hospitals (2019),19-Oct,High school diploma only 2014-18,Employed_2018,Family Medicine/General Practice Primary Care (2019),Active Physicians per 100000 Population 2018 (AAMC),CI90UBINC_2018,Percent of Population Aged 60+,Median_Household_Income_2018,R_DOMESTIC_MIG_2018,Hawaiian/Pacific Islander-alone pop,Bachelor's degree or higher 2014-18,R_INTERNATIONAL_MIG_2018,Total Specialist Physicians (2019),Unemployed_2018,Total physician assistants (2019),anycondition_prevalence,N_POP_CHG_2018,Active Primary Care Physicians per 100000 Population 2018 (AAMC),White-alone pop,diabetes_number,Two or more races pop,GQ_ESTIMATES_2018,CI90LBINC_2018,CKD_prevalence,Less than a high school diploma 2014-18,county_pop2018_18 and older,Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),70-79,80+,0-9,Total nurse practitioners (2019),diabetes_prevalence,Heart disease_prevalence,50-59,CKD_number,Active General Surgeons per 100000 Population 2018 (AAMC),COPD_prevalence,POP_ESTIMATE_2018,Obesity_prevalence,Asian-alone pop,20-29,Native American/American Indian-alone pop,Civilian_labor_force_2018,Population Aged 60+,40-49,30-39,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),R_NET_MIG_2018,Black-alone pop,R_death_2018,60-69,anycondition_number,R_birth_2018,Heart disease_number,Internal Medicine Primary Care (2019)
1524,3703,61.2,0.642623379,2560,4552,7356,7.120786331,191.3,42082,23.7,38121,430,1,2699,1,21.94656206,470,0.694552541,57.4,-272,65.9,7690,2681,156,304,34160,4.2,2464,15014,6.7,1563,883,2267,13.54052898,17.9,9.4,2472,630,7.1,10.1,19386,45.4,66,2576,49,7826,4730,2199,2316,174.8,430,11424,12.5,2550,8621,11.1,1413,7.65306024
45373,133282,80.1,5.578380817,57300,125238,243967,212.8525031,265.2,51482,31.0,50285,251,428,91702,27,748.1457001,9472,156.6316789,47.6,9358,86.8,459380,63668,11809,14427,49088,3.7,38984,450702,6.0,59955,33637,52538,317.7363452,14.1,9.6,77258,16623,6.9,10.1,547538,35.0,10988,65340,2592,253439,160876,59901,59465,240.7,256,62341,13.2,82144,214418,9.2,43089,298.0706248
1589,4694,81.7,0.254672015,2974,5396,9240,9.892416073,263.2,45969,21.0,42568,348,59,1994,75,31.17609914,463,5.57625599,54.4,42,90.3,11626,2460,816,237,39167,3.7,2736,16729,6.3,1553,899,3349,11.87938835,14.7,8.3,2888,623,7.3,9.5,22596,41.9,317,3107,153,9703,4703,2530,2921,231.8,312,9625,11.9,2375,9101,15.2,1394,11.26923665
7733,24151,114.6,1.753312628,24890,23457,88754,46.07705586,449.5,78535,21.7,74456,352,120,46210,36,484.4285903,2768,50.63566869,32.0,117,134.3,142050,10817,3875,22324,70377,2.5,5559,137666,7.3,11720,6472,11752,146.4366707,7.9,5.8,20507,3435,9.6,5.6,161355,23.9,9318,33419,478,91522,34945,16086,16314,353.7,30,5514,7.9,20195,44103,6.2,8030,214.9093732
1594,6274,82.1,0.539856774,3401,5121,10289,14.94481557,244.8,38811,26.0,35292,96,50,4418,24,38.10598789,650,7.004970822,49.0,-191,91.1,25063,3766,588,1299,31773,4.4,3658,22522,7.3,2724,1280,2655,13.45691763,16.7,8.7,3862,985,7.7,7.1,27591,33.2,417,3575,881,10939,7333,3028,2950,213.8,122,592,10.3,4116,11029,9.1,1953,12.89072638
521,1270,79.0,0.13198765,830,1942,3497,2.959985323,273.1,47893,25.2,43731,11,0,813,9,11.75447388,87,0.719440877,47.6,-27,86.6,6429,634,94,177,39569,3.5,488,4988,6.3,531,432,951,3.696736055,12.7,9.3,872,173,7.0,10.4,6628,33.5,35,751,28,3584,1683,705,755,236.3,310,42,13.4,801,2376,12.9,464,4.122991252
318,1333,80.5,0.222666971,519,1131,2335,2.865836054,227.6,52903,37.1,48566,46,1,855,6,6.108123462,66,1.332797986,47.9,-11,88.0,4505,484,71,103,44229,3.6,169,3696,6.3,485,452,528,2.630353717,13.1,9.4,637,134,6.8,8.6,4664,36.5,29,420,18,2401,1745,403,457,206.5,171,40,13.3,763,1769,9.2,347,1.930314391
1553,3370,61.2,0.672855119,2696,5097,7103,7.455778445,191.3,41501,21.7,37401,414,6,2170,7,22.97902181,403,0.72722725,57.2,-118,65.9,11844,2475,209,137,33301,3.8,2884,15333,6.7,1547,850,2741,14.17753312,16.1,9.1,2725,576,7.1,10.1,20298,41.3,51,2638,65,7506,4447,2359,2339,174.8,440,8123,10.7,2403,8764,13.2,1390,8.013092787
2469,10989,79.0,1.035788414,8822,8010,14103,23.22882869,273.1,57762,11.8,52532,134,375,7509,14,92.24459932,526,5.645895863,39.6,168,86.6,40510,3229,2398,9953,47302,2.1,2492,40643,6.3,2088,1090,6730,29.01056566,7.9,4.8,4532,864,7.0,6.1,52014,33.5,1623,12256,615,14629,6246,5089,7946,236.3,12,6493,5.5,3461,16081,14.3,1936,32.35565283
3307,10344,68.5,1.39995293,6127,9697,18103,25.31114898,206.7,48601,24.9,45700,317,180,5661,12,52.21264448,886,14.42511499,50.4,-361,73.9,35463,4454,2433,1274,42799,3.6,3981,33070,5.8,3735,2294,6126,12.66677411,13.5,10.0,5346,1194,6.2,10.0,44161,38.5,285,5362,4802,18989,11238,4721,5114,189.1,58,998,12.5,5336,16674,13.3,3295,14.77230332
1020,1936,71.2,0.262239122,1719,2969,4487,4.850125545,217.1,30875,23.0,27859,54,4,1715,20,16.46653973,281,1.389088419,53.4,-89,77.2,3205,1946,98,939,24843,4.4,1238,10284,6.9,880,636,1343,6.587135176,18.9,9.3,1540,456,7.6,9.9,12691,40.4,256,2663,17,4768,3005,1196,1044,196.7,52,9111,11.6,1670,5496,10.1,954,5.932835584
2557,7411,97.6,0.30588884,3781,7197,18829,10.49198722,386.0,70466,34.4,64245,359,76,10839,3,84.00931104,733,14.07700442,41.6,-52,116.2,30774,3656,658,373,58024,3.7,2633,30253,7.5,5003,2935,3572,20.45172785,12.1,8.8,5158,1106,9.6,8.5,36968,30.0,529,3463,149,19562,12868,3672,3594,306.1,170,4782,13.0,5790,12585,9.1,2673,34.79791445
4504,12885,81.7,0.63335519,6581,14203,25464,24.60189065,263.2,58083,29.6,53522,128,31,8372,7,77.53323115,807,13.86783968,48.2,-131,90.3,50321,6315,847,1159,48961,3.6,5311,45416,6.3,6188,2757,5598,29.54338063,13.9,9.5,8738,1653,7.3,9.9,56195,35.3,271,5817,256,26271,16636,6248,5432,231.8,0,4469,12.1,8836,21897,9.2,4315,28.02596715
698,2568,66.5,0.285991545,1896,2779,8933,5.256119946,224.8,49466,16.8,45341,228,11,1086,29,18.53640803,193,3.195121603,48.4,400,72.9,14330,1666,149,3133,41216,3.1,3640,12166,5.4,804,506,1993,5.413606686,13.7,6.7,1577,382,6.2,5.7,15695,39.0,240,2825,143,9126,2482,2137,2742,199.9,269,822,6.2,1215,5885,12.5,815,5.938562486
20338,83702,79.0,7.949169274,53084,66271,216310,178.2698945,273.1,84829,19.4,82048,304,246,99685,13,707.9321653,5637,43.32948826,42.6,3937,86.6,358794,28790,8018,5448,79267,2.4,13874,306516,6.3,26420,14321,49218,222.6418968,9.4,5.9,55649,7497,7.0,6.6,399182,33.7,10773,48605,975,221947,74900,50781,55760,236.3,403,20376,7.2,45344,130626,11.1,18102,248.3138041
4062,7286,77.8,0.742895505,5967,12953,17570,16.05946284,253.1,47782,23.4,43651,87,10,3604,9,65.26498513,739,7.700273412,54.1,407,85.1,41765,4742,715,407,39520,3.6,5045,32802,7.4,3610,1798,5881,37.13185534,14.5,10.2,5900,1179,8.1,12.4,43734,39.0,259,5252,199,18309,9973,5286,4947,225.8,97,786,12.2,5093,17760,12.6,3330,23.17187981
253,1092,84.8,0.358319495,783,1234,3006,3.400892053,240.4,66045,25.8,59913,232,4,846,1,6.022282045,77,2.539668002,40.9,35,92.8,5337,415,69,312,53781,3.1,443,4019,8.6,433,302,854,2.973423181,10.3,7.8,694,124,9.2,6.3,5546,32.6,14,564,74,3083,1423,627,601,219.1,259,48,10.9,688,1643,14.3,312,2.131058051
1824,4456,78.1,0.213642641,2113,4909,6183,7.675874888,255.0,42142,31.5,38430,203,5,2239,7,28.57279571,391,8.091715028,56.5,-62,86.2,8020,3167,389,893,34718,4.8,2813,16160,6.2,2233,1208,1887,8.997788729,19.6,11.2,2823,777,7.1,11.3,19807,40.6,76,2143,1112,6574,6367,2032,2049,223.5,146,10205,13.4,3319,9130,8.8,1805,9.642531699
796,2941,87.2,0.180350174,1563,3213,6421,5.838716341,284.4,80268,25.4,74872,104,3,2026,4,20.62357288,268,2.403383073,44.7,2,99.6,11905,1001,180,154,69476,3.0,578,9587,5.8,1025,596,1386,4.786512917,10.4,7.4,1847,287,7.0,8.3,12288,32.6,47,1288,41,6689,3156,1431,1471,240.5,165,112,11.1,1681,4283,10.1,712,9.30780499
8883,37049,66.5,3.269651411,27414,30531,86971,60.09156666,224.8,79989,17.8,76792,528,264,24996,25,211.9209245,2964,36.52882064,46.4,5800,72.9,152196,15490,3531,1656,73595,2.9,15495,131486,5.4,10243,4587,25241,61.89206304,11.8,6.4,23092,3783,6.2,6.8,179436,36.4,1467,22551,1547,89935,29137,23763,24022,199.9,196,20431,7.7,18523,61039,12.9,8363,67.89371763
539,2026,77.9,0.323213921,1090,2465,4378,5.919197312,218.2,54461,28.6,49956,376,6,1010,4,11.19470588,89,2.336453173,46.3,95,84.8,8463,793,82,73,45451,3.4,429,6637,6.5,774,534,1084,5.264552167,11.9,8.7,1237,224,6.9,8.1,8645,37.4,30,951,26,4467,2459,904,851,193.1,317,38,10.8,1220,3074,13.7,577,3.500571108
781,1355,71.9,0.124551843,1175,3288,3663,2.929974737,228.7,45536,25.0,41036,201,2,668,0,10.98461359,170,2.857820566,51.6,69,79.1,5324,1229,154,175,36536,4.3,976,6983,6.1,793,435,1081,4.13598017,17.6,9.9,1327,298,7.0,11.2,9036,36.5,41,985,47,3833,2285,957,1038,202.9,38,3468,14.2,1245,3604,11.3,690,4.275993621
1320,2073,61.2,0.479497946,1908,4464,4699,5.313224712,191.3,37263,24.4,33566,274,16,1310,46,16.37558136,325,0.518245255,59.9,-58,65.9,7825,2035,200,129,29869,4.4,1903,11164,6.7,1203,756,1716,10.10336076,18.2,10.8,1829,497,7.1,11.8,14465,45.4,66,1755,69,5024,3582,1730,1672,174.8,349,6289,12.1,1896,6690,11.8,1205,5.710384627
6521,19963,78.1,1.014077172,12221,21746,41097,36.43434409,255.0,54198,23.8,50122,132,76,13505,1,135.6237674,2191,38.40817287,49.7,4,86.2,51661,11033,1779,2124,46046,3.7,9439,73444,6.2,7752,3776,10782,42.70894659,15.0,8.5,13361,2711,7.1,8.9,94016,38.2,970,11779,939,43288,22363,11573,10376,223.5,17,38591,11.1,12396,36526,11.0,6246,45.76928663
4590,12905,87.6,0.756539446,6336,15824,22556,31.64331309,287.0,53577,26.2,51113,34,22,5180,3,106.6668082,1304,19.87492171,49.6,-278,97.8,50589,5404,717,1078,48649,3.5,4045,41784,6.7,4773,2490,5459,23.22155801,12.9,9.5,8011,1473,7.9,11.0,52516,36.7,169,5910,333,23860,14012,6208,5750,249.7,76,686,12.3,7579,20706,9.6,3973,38.95652774
1651,5248,78.1,0.222314761,2075,4108,8633,7.987451775,255.0,55164,37.5,50467,408,2,5014,3,29.73261435,336,8.420171578,44.9,93,86.2,19136,2361,308,339,45770,3.8,1433,17304,6.2,2831,1765,1617,9.36302436,13.6,10.2,3082,666,7.1,9.5,20611,30.6,136,1805,128,8969,7657,2184,1667,223.5,223,901,15.1,3585,7761,7.2,1765,10.03393855
1089,4242,80.5,0.761526771,2264,3374,5716,9.801233039,227.6,50969,24.9,46176,22,10,2217,2,20.8899394,294,4.558203403,50.1,-77,88.0,15014,1625,356,450,41383,3.5,910,12022,6.3,1336,899,2136,8.99587739,13.5,8.7,2080,422,6.8,9.1,15951,37.8,111,1714,241,6010,4042,1729,1742,206.5,389,219,10.9,2051,6029,12.9,1052,6.601724881
5408,20352,81.7,1.208655169,14667,18366,56844,46.94869921,263.2,95347,22.7,91028,268,67,28158,5,147.9595369,1523,26.46451213,38.4,1389,90.3,92478,8165,2068,1953,86709,2.7,4983,83667,6.3,8481,4333,11823,56.37872755,9.8,6.5,16519,2266,7.3,6.5,107239,27.2,1971,11674,567,58367,23448,13907,12073,231.8,272,10088,8.0,13762,32101,9.0,5435,53.48299121
1435,4007,66.5,0.340584133,2284,4638,7916,6.259454471,224.8,53135,30.9,48460,523,14,2403,9,22.07480105,304,3.805034589,48.9,373,72.9,17719,2154,289,330,43785,3.9,1941,14658,5.4,2150,1118,2151,6.447003668,14.7,10.3,2539,566,6.2,9.8,18691,34.8,107,1822,162,8220,5546,1940,1885,199.9,516,400,13.3,2802,7171,11.1,1512,7.07216766
74,209,88.0,0.054507886,117,328,448,0.571359449,247.1,55001,33.9,49532,456,2,168,0,1.121305087,16,0.380581848,43.0,17,91.5,1002,106,12,24,44063,3.8,102,813,9.4,94,72,129,0.490570975,13.0,9.8,152,31,9.8,9.1,1034,31.8,6,90,12,464,380,94,117,236.2,187,0,9.8,169,350,9.8,79,0.334834158
10568,37946,82.1,4.256124286,32489,29324,91299,117.8219772,244.8,41641,19.6,38409,10,376,35624,39,300.4200898,5470,55.22580781,41.4,1336,91.1,199816,21025,4072,4394,35177,3.6,26731,164291,7.3,15366,8339,29012,106.0916834,12.8,6.9,23382,5923,7.7,6.4,217522,32.1,2916,38606,5118,96769,41981,22324,25656,213.8,274,5224,7.4,22348,67959,12.7,11305,101.6279433
3918,11028,79.0,1.148738617,7931,15381,26463,25.76187588,273.1,68079,18.2,62238,225,33,5802,12,102.3036482,904,6.261567054,45.6,1552,86.6,54891,4652,1055,632,56397,2.8,4273,43028,6.3,3389,1633,7972,32.17409718,10.8,7.3,8207,1217,7.0,9.1,57686,35.8,323,7482,234,27367,9951,6950,7625,236.3,125,1150,8.0,6497,19641,13.0,3125,35.88395796
4427,11477,89.4,1.757744907,7319,14877,24829,38.95288266,263.4,68058,24.0,61995,203,24,10654,0,87.98141023,1289,20.96738567,51.2,17,100.1,54603,5538,763,249,55932,3.0,2927,44063,9.2,4714,2200,6478,29.56778039,12.6,8.7,7842,1312,10.5,10.0,56682,39.7,489,5864,157,26118,13622,7818,6989,231.6,171,646,10.4,7458,22543,9.1,3812,30.63498266
5160,13231,94.8,0.87316833,15701,11592,48283,34.08512518,375.1,61584,18.2,57383,349,67,31512,70,257.2585343,1829,46.77762627,28.6,115,112.9,83378,6833,3441,13094,53182,2.3,3447,87787,7.4,6273,3344,8118,66.33449284,7.8,5.4,11043,2054,10.2,5.9,102793,22.1,10900,25726,480,50112,18998,9927,11563,304.1,402,4527,6.1,11098,25108,7.5,4705,108.9882398
2650,7887,106.6,0.50613015,6609,6794,25180,13.02134842,370.0,87372,25.3,80231,0,22,16104,12,118.756538,902,14.03360872,31.9,-151,117.5,45770,3615,915,2771,73090,2.8,3383,39531,8.6,3881,2828,4382,30.0457262,9.1,6.6,7494,1102,10.1,6.7,48649,24.4,1088,5938,139,26082,12397,5873,5057,325.3,274,715,10.5,6587,12601,6.6,2625,60.18347607
3738,10930,66.5,0.822332746,5222,10919,16607,15.11331233,224.8,53107,34.1,48384,243,30,5246,0,53.29911168,736,9.187170616,51.1,838,72.9,41187,5522,690,1721,43661,4.0,4852,36457,5.4,5826,2674,4543,15.56614566,15.1,10.6,6029,1442,6.2,10.3,45129,35.3,262,4805,470,17343,14771,4476,4245,199.9,236,2490,14.5,7309,18613,9.2,3882,17.07559009
114,497,84.8,0.142978912,308,558,1166,1.357045458,240.4,55542,26.9,50123,365,0,313,0,2.403049074,33,1.01339439,42.7,-1,92.8,2130,191,34,80,44704,3.3,184,1689,8.6,173,153,264,1.186474125,11.3,8.7,347,57,9.2,6.8,2213,32.6,10,222,16,1199,606,203,203,219.1,209,23,8.1,340,721,9.9,147,0.850348263
26009,134267,91.7,6.282991208,64590,79810,231302,301.6518714,278.8,61472,21.4,59408,142,3146,102693,13,759.2175354,12754,130.3037742,41.1,8703,100.6,458455,39303,20941,14276,57344,2.9,21277,400580,6.1,35396,18885,62979,207.4070032,9.8,6.5,64603,11687,6.9,6.5,514631,32.3,12504,75141,9276,244056,105082,60298,70651,246.3,233,10309,9.2,62088,164540,12.0,25990,255.9635983
3379,11462,71.9,0.857224339,9115,14388,28936,20.16546358,228.7,71224,15.9,65793,275,78,7647,14,75.60127478,989,19.66886465,41.7,2132,79.1,51087,4812,1281,606,60362,2.7,4568,45726,6.1,3295,1322,8829,28.46575994,10.5,6.1,8178,1215,7.0,7.4,62190,33.4,704,7809,282,29925,9061,8522,9035,202.9,281,8758,7.8,6085,19050,12.5,2783,29.42939833
130,342,66.5,0.038830709,390,384,884,0.713653495,224.8,62012,18.6,56590,262,1,259,0,2.516794234,24,0.433819951,46.3,18,72.9,1965,192,39,278,51168,3.0,165,1605,5.4,146,69,181,0.735036371,12.0,7.7,296,49,6.2,8.1,2131,34.9,30,227,23,908,388,268,305,199.9,274,73,5.2,249,743,12.7,124,0.806312626
23820,79261,87.1,4.227921954,78615,69974,184940,178.985955,279.6,51254,15.1,48763,34,1077,38493,12,692.1426216,19649,93.23804488,42.9,2764,96.2,410842,42445,12245,5053,46272,3.5,81345,323013,6.2,23120,12529,78108,181.5297744,13.1,6.9,49612,11444,7.2,7.4,465861,35.0,18593,67743,12876,204589,69266,53850,62907,243.8,76,10228,6.6,39377,138599,15.0,22248,263.36774
4706,12894,88.2,0.997978693,7240,21390,29929,36.12783168,320.5,58322,26.9,53901,180,60,7899,12,134.2356567,1597,28.42985533,41.6,362,100.8,61335,6425,787,700,49480,3.3,4873,51852,7.2,5931,3260,6333,35.11982305,12.4,8.4,10012,1724,8.7,9.1,64227,31.9,371,6716,222,31526,17239,8003,7144,273.3,97,1452,12.5,9588,21569,9.2,4375,52.03531115
1306,2727,75.8,0.451217581,1658,3951,5339,5.117606993,260.3,37792,26.8,34047,103,0,1174,0,21.3985654,331,2.190404332,58.2,-331,84.1,7435,1971,195,319,30302,4.7,1620,10332,7.8,1240,741,1583,6.751128868,19.1,11.5,1936,490,9.1,12.6,13308,40.9,45,1543,59,5670,3706,1411,1510,231.8,102,5574,15.7,1686,6010,11.2,1190,7.159509337
1481,3646,75.0,0.518833044,2095,4774,8762,9.934473634,207.6,48317,25.6,43887,96,7,1937,7,21.44313389,308,1.23222848,52.5,-135,79.9,12810,2120,320,247,39457,3.9,2121,13695,6.5,1482,882,2342,7.694058215,15.5,10.3,2418,536,7.0,10.8,17769,38.3,148,2088,64,9070,4693,2142,1932,188.2,92,4420,12.7,2388,7186,13.2,1411,5.300351215
4022,9688,83.7,0.851765379,6895,17172,24803,23.7352765,292.7,58525,25.5,53853,360,24,5185,9,100.025355,1011,9.817254579,51.1,-254,93.7,49983,5203,626,607,49181,3.3,3294,39189,7.1,4431,2605,6404,26.51449034,13.3,8.9,7198,1277,8.3,10.3,51323,38.9,239,5644,121,25814,13217,5971,5548,248.6,70,330,11.2,6627,20021,12.0,3505,34.71163448
3914,13586,74.4,1.234159379,8769,13321,32176,31.06902741,230.8,81695,22.3,75534,132,29,12541,5,81.39842089,972,7.900489967,42.9,62,80.3,58682,5465,971,727,69373,2.8,2967,47646,6.1,4813,2469,7529,32.2844874,11.5,7.0,8633,1338,6.5,8.2,62567,31.6,1669,6637,175,33148,13734,8277,7597,212.0,0,1041,9.6,7843,20445,10.1,3327,24.59904036
195,620,68.5,0.08445177,382,453,1165,1.526887998,206.7,42334,26.1,38537,432,0,412,13,3.149713206,35,0.870191036,52.2,-33,73.9,2191,302,148,100,34740,3.9,446,1989,5.8,212,153,347,0.764119613,15.2,10.1,361,77,6.2,9.8,2664,38.1,38,276,71,1200,720,286,314,189.1,294,216,12.3,333,1039,9.3,201,0.891135075
928,2364,75.0,0.311638532,1327,2946,4078,5.967169627,207.6,45637,27.7,41534,112,4,1113,2,12.87987889,177,0.740141515,49.5,-48,79.9,9891,1212,209,196,37431,3.7,1153,8392,6.5,949,521,1201,4.621457782,14.4,10.6,1486,312,7.0,11.1,10673,33.9,82,1172,123,4255,3014,1413,1142,188.2,130,364,12.1,1462,4155,9.9,886,3.183670917
258,1213,88.9,0.075521406,458,699,2316,2.310615595,285.7,76236,39.0,68900,43,8,1866,12,6.185118278,84,1.906703357,32.8,24,95.4,4645,393,95,0,61564,3.2,62,4091,7.1,610,180,352,2.456567076,9.6,7.3,751,132,7.8,6.3,4833,22.7,38,339,43,2400,1815,591,465,262.5,163,4,5.0,1087,1343,5.6,299,2.123933468
121,333,66.5,0.027624287,172,366,537,0.507695307,224.8,49287,30.0,44409,125,0,249,10,1.790455213,22,0.308620857,52.1,-2,72.9,1411,196,35,0,39531,4.2,148,1232,5.4,186,109,150,0.522907151,15.9,11.0,208,52,6.2,9.8,1516,37.5,4,145,12,559,477,180,174,199.9,141,54,6.6,192,642,7.9,136,0.573613299
453,2270,88.9,0.150089614,837,1536,5891,4.592067616,285.7,81788,26.5,74019,24,6,3416,15,12.29217071,184,3.789341143,31.2,23,95.4,9068,680,212,84,66250,2.7,123,8157,7.1,895,278,754,4.882128442,8.3,6.0,1635,223,7.8,5.6,9605,23.3,97,901,114,6075,2454,1364,1206,262.5,182,108,6.3,1735,2543,7.4,492,4.221059583
5971,23315,66.5,2.153619288,16933,22881,53221,39.58047533,224.8,55069,20.1,51393,46,187,18162,8,139.5858253,1738,24.06041587,44.1,500,72.9,107215,10963,2572,5315,47717,3.0,10768,89953,5.4,7732,4797,15904,40.76640718,12.2,7.1,13136,2728,6.2,6.6,118189,33.7,1699,18611,1335,54959,23527,11975,16682,199.9,0,5181,9.3,12419,39665,13.0,6368,44.71951333
7303,15602,83.7,1.529768829,11558,29307,42360,42.62850665,292.7,54656,25.1,51030,30,210,10125,14,179.6453271,2030,17.63176857,44.5,-235,93.7,88956,9214,1325,1251,47404,3.3,9061,71116,7.1,7537,4850,11474,47.61996886,13.0,8.8,12444,2336,8.3,10.3,92176,35.3,404,10630,428,44390,23202,10739,10692,248.6,279,853,11.3,12252,31621,12.2,6260,62.34202248
3754,6795,88.2,0.718211518,5553,16810,19815,25.99997876,320.5,51262,27.1,47648,13,16,4050,2,96.60486279,972,20.4600055,46.8,-112,100.8,44882,4752,528,560,44034,3.6,4801,35966,7.2,4419,2728,5621,25.27454904,13.2,9.4,6471,1296,8.7,10.4,46222,32.5,285,5170,78,20787,12596,5262,4961,273.3,352,433,11.3,6037,16831,11.8,3391,37.44805381
3406,7971,74.4,0.87961496,5795,13118,22476,22.14364025,230.8,62082,22.7,57193,370,63,5977,6,58.01460487,719,5.630868495,50.5,189,80.3,42814,4457,567,683,52304,3.1,3679,34423,6.1,3299,1827,5313,23.00992771,12.9,7.9,6569,1063,6.5,9.9,44593,38.0,383,5246,158,23195,10052,5601,5205,212.0,183,608,9.9,5738,17393,10.9,2703,17.53232545
431,1825,77.9,0.264067082,845,2204,4018,4.836008168,218.2,59892,30.0,54282,371,3,790,0,9.146120029,98,1.908891702,43.7,10,84.8,6910,636,70,151,48672,3.3,295,5535,6.5,600,533,806,4.301160435,11.5,8.5,1032,183,6.9,7.8,7063,35.4,27,718,18,4116,2161,713,810,193.1,151,35,12.3,1006,2418,11.3,470,2.859980768
181,467,66.5,0.04103555,138,387,1050,0.75417535,224.8,56834,43.2,51343,200,1,598,45,2.65969996,32,0.458452619,50.1,-19,72.9,2117,342,49,87,45852,4.2,254,2078,5.4,370,158,62,0.776772364,16.4,10.7,350,87,6.2,8.7,2252,35.4,25,179,28,1082,965,262,206,199.9,158,32,8.8,527,1042,7.5,223,0.852095745
368,1202,80.3,0.250182971,630,1266,2621,3.389575735,239.2,48557,32.5,43819,465,14,873,0,7.384432852,69,2.211294646,46.0,-88,88.2,4364,560,210,136,39081,3.9,354,4041,6.2,539,419,624,2.811195749,13.8,9.8,626,160,6.8,9.1,5190,35.2,26,432,555,2690,1703,552,527,214.5,466,21,13.6,841,1861,11.3,394,2.404984688
2530,3179,72.9,0.480963888,2319,5482,7064,8.703156072,230.9,37125,25.5,33701,414,21,1879,0,29.57240821,534,4.516479941,60.0,-153,77.3,19570,2943,299,331,30277,4.2,4115,16293,7.6,1987,932,2295,13.43950522,18.1,12.4,2861,684,8.3,15.5,20468,42.9,91,2325,78,7598,5282,2549,2287,214.6,15,409,10.6,2913,9782,11.3,2024,9.046701707
1607,3412,72.9,0.402996418,2225,4423,6854,7.292316134,230.9,45729,23.5,41807,3,6,2214,32,24.77852261,400,3.784328268,53.8,-75,77.3,15474,1995,389,298,37885,3.6,1696,13143,7.6,1381,664,2165,11.26087134,15.2,10.2,2407,470,8.3,12.2,17150,39.2,162,2085,64,7254,4041,2079,1884,214.6,380,1055,11.0,2260,7077,12.0,1338,7.580170719
1237,2628,66.5,0.392042567,3047,4964,5747,7.20518768,224.8,36778,18.1,33171,81,13,1371,5,25.41005535,634,4.379932544,55.0,-59,72.9,20458,3003,117,3298,29564,4.2,4637,16427,5.4,1337,755,2767,7.421073454,18.3,8.9,2142,689,6.2,7.5,21515,43.8,188,4002,150,6381,3957,2478,3053,199.9,214,589,8.7,1934,9035,12.9,1463,8.140692698
3099,8407,78.1,0.467334513,6112,7205,18682,16.79066145,255.0,47041,25.5,44502,159,19,8226,17,62.50181854,802,17.70029469,43.7,135,86.2,36972,4157,958,4014,41963,3.2,3141,36132,6.2,3991,1711,3921,19.68229375,11.5,8.1,5112,1153,7.1,8.6,43327,30.4,453,7741,3915,19484,10654,4478,4592,223.5,356,1010,8.4,5669,15791,8.7,2926,21.09264255
3235,7228,77.8,0.633942934,5043,9511,15497,13.70419246,253.1,48574,22.1,44302,34,12,4310,1,55.69326485,742,6.570956321,51.2,-83,85.1,30858,4170,673,516,40030,3.6,4416,28393,7.4,3025,1487,4731,31.68612159,14.7,9.5,5048,1009,8.1,11.4,37320,35.6,296,4607,140,16239,8344,4674,4320,225.8,65,5341,12.3,4385,14540,12.2,2698,19.77350698
2793,7112,75.8,1.263090512,4983,9302,13769,14.3256848,260.3,61506,21.3,57005,226,44,4281,12,59.90086842,773,6.131584956,49.3,406,84.1,30962,3586,952,1296,52504,3.3,3741,28085,7.8,2605,1283,5052,18.89839222,12.8,8.4,4728,922,9.1,9.9,37253,34.7,245,4905,460,14542,7788,4674,4814,231.8,407,4590,11.2,4209,13841,12.4,2371,20.04156908
3514,7511,72.9,0.876887308,4699,9954,14670,15.86748462,230.9,50705,24.0,46785,15,38,4114,16,53.91604247,777,8.234389386,53.3,144,77.3,34483,4505,820,463,42865,3.6,3716,28376,7.6,3122,1623,5042,24.50273677,15.9,10.2,5057,1020,8.3,12.4,37317,37.5,190,4448,190,15447,8947,4406,4333,214.6,346,1596,11.1,4587,15124,13.5,2905,16.49383269
2053,5663,87.6,0.33109045,2521,7360,10573,13.84831794,287.0,50518,30.7,46486,73,8,2874,4,46.68145427,446,8.698022042,48.2,-24,97.8,21624,2465,390,382,42454,3.7,1306,18802,6.7,2405,1449,2128,10.16263744,13.1,10.1,3585,690,7.9,10.9,22983,36.7,101,2218,708,11019,7186,2527,2294,249.7,171,152,10.7,3856,9067,8.1,1906,17.04885896
2142,8162,91.7,0.387370811,2180,5329,11448,18.5980095,278.8,60160,44.6,55893,300,79,10679,3,46.80870989,708,8.033733784,34.4,538,100.6,28996,3379,984,628,51626,3.9,1353,27975,6.1,5574,2148,1993,12.78744733,12.1,9.4,4266,1077,6.9,7.7,31729,25.3,603,2388,740,12156,13626,2840,2824,246.3,561,327,11.9,7516,9616,5.7,2633,15.78115001
