COPD_number,Some college or associate's degree 2014-18,Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Total Hospitals (2019),19-Oct,High school diploma only 2014-18,Employed_2018,Family Medicine/General Practice Primary Care (2019),Active Physicians per 100000 Population 2018 (AAMC),CI90UBINC_2018,Percent of Population Aged 60+,Median_Household_Income_2018,R_DOMESTIC_MIG_2018,Hawaiian/Pacific Islander-alone pop,Bachelor's degree or higher 2014-18,R_INTERNATIONAL_MIG_2018,Total Specialist Physicians (2019),Unemployed_2018,Total physician assistants (2019),anycondition_prevalence,N_POP_CHG_2018,Active Primary Care Physicians per 100000 Population 2018 (AAMC),White-alone pop,diabetes_number,Two or more races pop,GQ_ESTIMATES_2018,CI90LBINC_2018,CKD_prevalence,Less than a high school diploma 2014-18,county_pop2018_18 and older,Active Patient Care General Surgeons per 100000 Population 2018 (AAMC),70-79,80+,0-9,Total nurse practitioners (2019),diabetes_prevalence,Heart disease_prevalence,50-59,CKD_number,Active General Surgeons per 100000 Population 2018 (AAMC),COPD_prevalence,POP_ESTIMATE_2018,Obesity_prevalence,Asian-alone pop,20-29,Native American/American Indian-alone pop,Civilian_labor_force_2018,Population Aged 60+,40-49,30-39,Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),R_NET_MIG_2018,Black-alone pop,R_death_2018,60-69,anycondition_number,R_birth_2018,Heart disease_number,Internal Medicine Primary Care (2019)
33095,121282,87.5,7.636977859,106282,146032,419262,252.2065371,306.5,90756,19.7,87666,61,959,242021,105,1459.221574,15791,173.4152777,36.3,2001,97.7,499978,72495,18160,23360,84576,2.6,57848,649495,6.7,52255,31660,97458,513.8195957,11.2,5.6,113956,16736,7.6,5.1,829685,25.7,207895,109088,5315,435053,164627,112365,114822,271.0,216,97378,7.6,91799,236041,10.9,36449,658.4565057
528,2118,88.0,0.462210006,753,2185,4329,4.844951309,247.1,57481,38.8,53031,453,1,1868,78,9.508320115,159,3.227216289,34.8,380,91.5,8435,825,169,163,48581,3.3,302,7399,9.4,1112,458,747,4.15989005,11.2,8.3,1193,246,9.8,7.1,8768,27.8,57,835,67,4488,3066,857,1065,236.2,448,39,9.1,1748,2573,7.8,612,2.839290034
11801,38397,83.7,3.85318324,33848,39228,112310,107.3727247,292.7,91407,19.0,87391,201,263,64179,32,452.4908277,4504,44.41091611,40.9,3314,93.7,204755,17248,4002,5494,83375,2.5,9904,174903,7.1,14871,7668,29062,119.9452247,9.9,6.2,33482,4344,8.3,6.7,232173,29.3,14078,25217,491,116814,42520,33012,29628,248.6,135,8584,8.0,25385,71592,10.0,10922,157.0271479
1271,2345,75.8,0.479223722,1616,4452,4616,5.435246261,260.3,44221,22.9,40133,342,3,1467,7,22.72673004,309,2.326358193,52.9,-201,84.1,9374,1776,227,1761,36045,4.0,1902,11166,7.8,1171,639,1634,7.170157456,15.9,10.0,1919,443,9.1,11.4,14134,39.4,34,1847,123,4925,3354,1791,1791,231.8,348,4373,14.7,1726,5901,12.5,1119,7.603885254
4928,9148,83.7,1.092326905,11138,12773,26141,30.43875901,292.7,44179,17.0,40416,131,20,10892,83,128.2752142,1600,12.58991216,42.0,-846,93.7,59795,5801,1530,9543,36653,2.8,3827,56250,7.1,3665,1840,5093,34.00289783,10.3,6.9,7045,1553,8.3,8.8,65818,33.4,2346,16446,236,27741,11147,6426,7345,248.6,413,1891,7.4,6820,23618,7.8,3885,44.51513665
5660,15609,94.8,0.64131276,9051,17834,34475,25.03437764,375.1,56263,24.3,51985,150,55,12314,31,188.9477379,1472,34.35659265,49.5,419,112.9,63931,7502,2168,3791,47707,3.4,7344,59497,7.4,6477,2960,8661,48.72045315,12.6,8.5,11511,1997,10.2,9.5,75498,37.5,1313,8922,566,35947,18426,8967,8832,304.1,22,7465,10.3,10117,29469,11.1,5041,80.04819517
863,1127,61.2,0.291444586,1048,2533,2530,3.229441526,191.3,32901,22.5,29900,307,2,865,0,9.953274201,235,0.314995664,61.2,-66,65.9,2488,1437,65,1112,26899,5.0,1760,6925,6.7,611,366,981,6.140943503,20.8,11.2,1177,343,7.1,12.5,8792,48.6,8,1269,23,2765,2046,947,1225,174.8,310,6206,13.6,1168,4239,9.9,777,3.470840072
2344,5713,71.9,0.410872216,3994,8132,10868,9.665414671,228.7,47934,20.6,44607,19,29,2579,12,36.23609581,530,9.427392146,47.8,48,79.1,22776,3316,632,1991,41280,3.6,3626,22534,6.1,2174,995,3903,13.64379116,14.7,8.7,3910,814,7.0,10.4,29808,36.3,180,3727,195,11398,6149,3829,3917,202.9,53,5996,11.5,3359,10765,12.4,1960,14.1056682
4697,9683,77.8,0.901211372,5691,12763,22078,19.48183887,253.1,62989,32.8,58186,185,106,9921,5,79.17337818,779,9.341251785,48.8,879,85.1,50646,6181,709,480,53383,3.6,5397,42759,7.4,6825,2952,5576,45.04489535,14.5,10.0,7173,1541,8.1,11.0,53054,31.0,480,5320,299,22857,16724,5906,5108,225.8,510,814,11.8,8503,20851,10.0,4283,28.10995818
2270,10006,68.9,1.186073715,8017,8153,22724,24.30133257,192.6,55897,19.1,50941,56,78,5619,6,36.76828517,633,16.28874569,44.6,332,73.9,41092,3811,867,324,45985,3.1,3386,32003,5.5,2836,1522,7446,18.13374925,11.9,7.2,5074,1003,5.8,7.1,46236,34.4,508,5423,3415,23357,8667,5163,5795,181.6,169,276,7.8,4960,14268,14.0,2317,10.25294834
1176,6555,84.8,1.828036748,3724,5482,13643,17.35031369,240.4,65424,20.4,59524,376,33,4864,1,30.72384569,464,12.95661133,36.4,312,92.8,25611,1865,902,791,53624,2.6,992,21831,8.6,1810,917,3431,15.16949792,8.5,6.2,3492,567,9.2,5.4,28294,28.7,322,4482,849,14107,5515,2998,4011,219.1,96,577,7.2,3429,7945,9.3,1348,10.87200803
3527,10037,68.5,1.643480894,6741,12036,22117,29.71413456,206.7,58865,24.9,53992,125,34,10156,10,61.29526342,897,16.93442713,45.7,-173,73.9,40139,4991,3581,798,49119,3.4,3300,39435,5.8,4338,2917,6827,14.87021513,12.7,8.9,6395,1333,6.2,8.9,51843,32.1,1189,6049,5527,23014,12914,5644,6523,189.1,168,1373,12.5,6409,18020,11.9,3517,17.34201039
1396,4025,94.8,0.152152298,1941,4824,7845,5.939439088,375.1,54517,26.7,50190,0,4,2937,9,44.82809983,423,8.151146884,43.3,-13,112.9,17268,1893,265,201,45863,3.4,1414,14474,7.4,1638,883,1854,11.55899172,13.1,8.7,2789,487,10.2,9.6,17912,32.5,113,1922,70,8268,4831,2145,1951,304.1,169,192,10.5,2789,6274,8.8,1265,18.9915398
4292,14843,114.6,0.771096799,7169,14911,40115,20.26442388,449.5,62162,27.9,58992,128,112,19786,59,213.0489049,1250,22.26927555,39.0,176,134.3,66577,5833,1518,1511,55822,3.1,3670,58556,7.3,6574,3291,6497,64.40200465,10.0,7.5,10602,1811,9.6,7.3,70963,29.2,1274,7832,339,41365,19773,8393,8662,353.7,284,1143,10.0,11943,22840,8.1,4397,94.51590497
1373,2314,105.6,0.51873649,3214,4371,6455,14.62342868,276.9,48564,11.6,44304,61,43,1194,9,20.89767004,945,8.546801223,47.6,137,112.8,1876,1839,693,294,40044,4.0,1798,11674,8.5,590,216,3920,11.85683407,15.8,9.2,2011,472,9.6,11.8,18216,37.0,174,2826,15263,7400,2082,1671,2351,256.7,58,167,7.5,1417,5557,24.0,1069,5.384978805
5005,19591,66.5,1.677045674,12968,18165,41717,30.82172662,224.8,55561,21.0,51646,363,80,12025,5,108.6969298,1653,18.73609536,48.3,-68,72.9,82321,9584,1428,1871,47731,3.4,10045,68705,5.4,6409,3780,12880,31.74522404,14.0,7.9,10913,2328,6.2,7.3,92035,38.9,1319,12707,855,43370,19189,10077,12105,199.9,71,6032,9.2,10196,33178,13.2,5394,34.8235488
17384,80615,81.7,5.274796614,68462,60278,235070,204.892881,263.2,110427,13.5,106200,49,961,116826,97,645.7230189,6581,115.4960675,40.8,4460,90.3,293097,34195,21638,2701,101973,2.4,33425,340801,6.3,21095,8547,70133,246.0472837,10.0,5.0,62472,8191,7.3,5.1,468011,35.0,43459,59527,5088,241651,60739,68609,69614,231.8,21,103768,4.4,39552,139129,14.4,17026,233.4097502
1679,3183,71.9,0.263549274,2201,5828,7465,6.199769475,228.7,43666,26.4,39681,154,10,1466,9,23.24322839,378,6.047092654,50.7,12,79.1,13040,2496,258,284,35696,4.1,3052,15007,6.1,1791,978,2314,8.751653481,16.6,9.9,2697,619,7.0,11.2,19120,37.2,203,2287,86,7843,5092,2133,2162,202.9,153,5523,13.8,2557,7607,11.5,1487,9.047919217
3420,9767,83.7,0.807022097,6876,13771,23007,22.48846113,292.7,68470,21.5,63398,49,61,5636,40,94.77101764,899,9.301553658,48.3,-76,93.7,45708,4309,1031,589,58326,3.0,3208,36550,7.1,3404,1994,6360,25.12168271,11.8,8.1,6913,1089,8.3,9.4,48627,34.1,592,5843,108,23906,10525,5794,5456,248.6,71,1127,9.3,5987,17659,12.4,2973,32.88823042
90589,237716,88.2,24.61481886,186253,351167,670264,891.0811812,320.5,47359,18.3,46149,67,2495,303976,65,3310.878675,39322,701.2131061,42.6,3917,100.8,709048,164204,43210,56535,44939,3.4,170894,1240168,7.2,89552,55682,202485,866.2189772,13.2,6.4,186679,41864,8.7,7.3,1584138,32.0,122911,273330,13881,709586,287348,177859,251514,273.3,216,692593,9.9,160784,528786,13.3,79751,1283.433972
2800,6821,83.7,0.582724821,4858,10639,15974,16.23819785,292.7,65890,23.3,60452,260,11,3230,0,68.43111793,760,6.716354125,49.7,169,93.7,34143,3497,495,366,55014,3.1,3200,27099,7.1,2622,1393,3944,18.13956286,12.9,8.4,5206,839,8.3,10.3,35112,38.1,139,3673,69,16734,8133,4696,4024,248.6,115,255,9.3,4696,13472,10.1,2270,23.74753833
480,1868,76.2,0.349714489,779,1796,3600,4.534229243,207.9,60323,29.1,54319,74,2,961,33,6.560161458,131,1.941518373,46.0,-19,79.8,6485,644,174,334,48315,3.4,389,5520,10.4,560,396,780,3.448908413,11.7,8.5,986,185,10.6,8.7,6967,34.4,135,681,123,3731,2073,734,906,199.6,141,48,9.7,1145,2539,9.5,471,1.591803883
7108,25534,93.7,1.048199033,14914,26705,60560,25.6481201,352.1,67991,21.8,65182,27,93,19554,64,282.1948335,2866,53.06507607,42.0,653,105.7,107727,9988,2904,4693,62373,2.8,9192,93825,7.1,8274,4653,12001,105.8025899,10.6,6.8,17837,2621,8.6,7.6,117027,30.5,1741,15149,819,63426,25482,14443,14863,302.9,218,3743,9.0,14893,39397,9.2,6339,127.3889388
27606,111660,87.1,4.989846562,82006,97071,227940,211.2414709,279.6,62513,17.3,59616,0,5073,57523,39,816.8754103,15598,110.040711,40.8,4548,96.2,458862,44773,22539,6458,56719,3.2,73664,401014,6.2,31085,17403,81339,214.2437184,11.2,6.5,65496,12740,7.2,6.9,549815,32.9,33424,77981,10916,243538,92698,66308,75205,243.8,171,19001,7.4,52992,163760,14.1,26086,310.8299127
6312,18254,94.8,0.715690023,10235,21581,33724,27.93777919,375.1,55674,24.2,52565,162,30,14297,1,210.8612507,1649,38.34115283,46.1,-620,112.9,74456,7992,2705,3945,49456,3.2,5789,66225,7.4,6588,4290,9761,54.37088479,12.1,8.4,11828,2147,10.2,9.5,84254,34.3,1260,10213,294,35373,21007,9831,10297,304.1,389,5509,11.1,11211,30524,10.7,5581,89.33191125
2554,7672,61.2,1.133856014,4530,8638,13972,12.56404088,191.3,47717,22.5,43478,13,12,3706,3,38.72290082,691,1.225480742,50.4,-115,65.9,23279,3953,337,710,39239,3.6,3099,26163,6.7,2559,1366,4311,23.89114792,15.1,8.7,4487,944,7.1,9.8,34205,38.6,139,4152,83,14663,7781,4397,4164,174.8,5,10355,12.2,4239,13193,12.0,2274,13.50319434
986,1769,74.4,0.211397159,1445,3495,4898,5.321763338,230.8,52832,23.3,47713,359,5,711,14,13.94260356,198,1.353262119,52.3,43,80.3,10368,1205,132,107,42594,3.5,1213,8072,6.1,833,420,1438,5.52995751,14.9,9.6,1557,286,6.5,12.2,10717,40.4,42,1139,31,5096,2474,1327,1246,212.0,183,139,10.3,1312,4220,11.0,771,4.213529745
3889,11007,75.0,1.215223843,4207,11090,15785,23.26877473,207.6,42045,38.9,39686,98,27,5802,2,50.22464908,678,2.886156628,48.9,303,79.9,40200,4966,679,595,37327,4.0,3747,34235,6.5,6078,3341,3854,18.02121722,14.5,11.8,5625,1381,7.0,11.4,41619,32.5,218,3757,329,16463,15979,4046,3911,188.2,94,166,16.8,6800,16754,8.3,4036,12.41461631
1163,2575,87.6,0.160150221,1037,3832,4860,6.698505439,287.0,44909,37.9,40959,88,2,1647,3,22.58006906,287,4.207279774,53.1,-2,97.8,10659,1401,189,355,37009,4.2,698,9271,6.7,1377,949,993,4.915722072,15.1,12.1,1665,394,7.9,12.5,11117,36.7,55,883,166,5147,4274,1057,951,249.7,18,46,16.6,2205,4919,8.5,1120,8.246624246
778,1021,75.8,0.238594689,876,1872,1759,2.706086595,260.3,30542,18.7,27714,416,0,409,46,11.3151266,203,1.158241305,64.8,-96,84.1,2056,1187,89,1067,24886,5.3,1518,5303,7.8,443,254,1011,3.569859772,22.4,12.1,883,283,9.1,14.7,7037,49.2,36,1149,24,1962,1369,801,863,231.8,417,4832,9.3,757,3438,14.4,639,3.785803066
1401,3535,81.7,0.18576315,1878,3676,7045,7.215737375,263.2,39290,26.2,36903,125,8,2915,4,22.74050567,271,4.067438981,49.4,-168,90.3,14829,1791,365,224,34516,3.8,1967,13159,6.3,1555,885,1737,8.665076955,13.6,9.5,2195,496,7.3,10.6,16482,34.0,156,1984,82,7316,4481,2046,2036,231.8,211,1042,14.4,2166,6503,8.5,1253,8.220019407
415,1265,66.5,0.139670289,1222,1518,3424,2.566942299,224.8,50326,21.4,45689,76,1,700,61,9.052664384,101,1.560408225,49.6,-95,72.9,7183,833,80,70,41052,3.7,1234,5476,5.4,488,366,1175,2.643854428,15.2,8.7,847,201,6.2,7.6,7665,38.1,54,1044,139,3525,1688,808,862,199.9,62,208,6.5,853,2718,13.5,474,2.900228191
15485,83008,66.5,6.480446327,50828,53563,136410,119.1014342,224.8,56354,14.2,54292,222,3140,50770,56,420.0270929,5860,72.40009156,40.9,7791,72.9,233979,28576,16516,9482,52230,2.8,19504,257125,5.4,16953,8584,57710,122.6700165,11.1,6.0,36991,7075,6.2,6.0,355642,34.1,11586,61850,3800,142270,47766,40457,52881,199.9,425,86621,6.3,29388,105279,17.2,15353,134.5652908
1600,6618,71.9,0.410265721,4496,5945,14355,9.651147419,228.7,72013,17.0,66090,289,27,4939,14,36.18260721,530,9.413476243,40.5,321,79.1,21837,2500,405,929,60167,2.8,1824,21999,6.1,1674,646,3992,13.62365137,11.4,6.2,3704,619,7.0,7.3,29764,31.5,849,3465,96,14885,4964,4318,4276,202.9,177,6550,8.4,3193,8916,10.6,1373,14.08484663
829,3472,87.2,0.16950392,1395,2506,5473,5.487576092,284.4,57930,26.0,53414,123,5,1398,53,19.38327175,255,2.258843677,47.2,-1,99.6,11090,1018,170,88,48898,3.3,772,8944,5.8,955,665,1450,4.498652155,11.4,8.4,1514,296,7.0,9.3,11549,33.5,143,1331,33,5728,3004,1249,1337,240.5,76,108,11.0,1653,4218,13.4,748,8.74803384
666,2853,88.0,0.585827987,1259,2472,5564,6.140732652,247.1,52737,29.3,49147,124,0,2395,2,12.05131859,215,4.090334697,37.6,-170,91.5,10652,1008,210,465,45557,3.4,562,8796,9.4,1180,668,1277,5.272451885,11.5,8.5,1476,301,9.8,7.6,11113,29.6,31,1065,188,5779,3317,1201,1237,236.2,447,32,12.7,1750,3311,10.8,750,3.598657636
5369,9969,89.4,1.739603684,6711,15601,23730,38.55086021,263.4,50052,25.9,46244,11,11,9079,7,87.07337726,1439,20.7509868,53.3,-272,100.1,52768,6564,980,1333,42436,3.4,4158,44837,9.2,4756,2699,6275,29.26261911,14.6,9.9,6976,1505,10.5,12.0,56097,37.9,338,8021,157,25169,14663,6774,6481,231.6,11,1843,11.8,7404,23884,11.0,4453,30.31880707
1336,2453,83.7,0.228861224,1574,5325,4766,6.37744214,292.7,51309,29.0,46314,355,2,1215,3,26.87585772,403,2.637802557,50.9,-160,93.7,13467,1648,188,165,41319,3.7,1214,10994,7.1,1435,782,1487,7.124190359,15.0,10.9,1993,412,8.3,12.1,13790,37.0,24,1370,24,5169,4128,1605,1469,248.6,3,85,13.3,2075,5600,8.4,1195,9.326684713
2709,7447,99.6,0.652059997,3117,9801,14139,13.53024495,315.1,46276,30.5,44259,229,2,4415,0,52.11822408,467,12.13297352,47.8,5,105.9,30483,3464,472,2439,42242,3.4,2779,26450,8.6,3122,1848,2568,23.61388705,13.1,9.4,4972,906,9.7,10.2,31589,37.0,192,3463,153,14606,9795,3831,3361,287.6,29,287,13.1,5307,12644,7.1,2488,20.23714778
386,1167,87.2,0.070478641,566,1527,2215,2.281698883,284.4,61996,30.0,56099,141,1,477,0,8.059439859,125,0.939212688,47.9,-39,99.6,4728,468,27,90,50202,3.5,328,3811,5.8,500,311,518,1.870510663,12.3,9.2,740,134,7.0,10.1,4802,33.9,13,458,13,2340,1471,573,461,240.5,56,20,13.1,675,1827,9.3,350,3.637376266
1516,5445,81.7,0.28901374,3554,4901,12610,11.22637747,263.2,62143,25.2,57274,305,13,4966,32,35.3800987,383,6.328196687,44.3,-19,90.3,22457,2144,561,1991,52405,2.9,1770,20528,6.3,2085,1236,2740,13.48128676,10.4,7.0,3307,589,7.3,7.4,25643,34.1,525,3603,104,12993,6421,2936,2884,231.8,17,1983,12.2,3298,9088,11.4,1428,12.78885801
636,2684,88.0,0.56479448,1164,2320,5294,5.920256424,247.1,59187,33.9,53661,370,7,2574,9,11.6186293,193,3.943475744,35.6,23,91.5,10303,964,165,53,48135,3.3,471,8845,9.4,1208,603,904,5.083150319,10.9,8.0,1644,290,9.8,7.2,10714,26.6,35,817,137,5487,3544,1229,1138,236.2,259,67,8.0,2007,3148,7.0,707,3.469451805
2059,4386,72.9,0.511652712,2624,5773,9431,9.258477639,230.9,58201,25.1,53921,88,24,2633,16,31.45933244,440,4.804662606,52.4,186,77.3,20300,2482,433,128,49641,3.5,2223,16987,7.6,1851,941,2598,14.29703863,14.6,9.9,3375,588,8.3,12.1,21774,37.0,145,2508,70,9871,5365,2590,2399,214.6,328,802,12.5,2888,8910,11.8,1682,9.623943862
93,223,65.0,0.011977358,69,325,412,0.245263631,213.5,55603,35.0,50179,467,1,127,103,0.840048352,21,0.144000511,54.3,-17,72.3,699,126,33,1,44755,5.1,94,700,5.0,143,77,65,0.22893087,18.1,14.3,103,36,5.6,13.3,826,34.6,4,58,59,433,386,86,90,185.8,472,30,4.8,135,380,7.2,100,0.384092101
5403,18296,80.1,0.764383801,5937,16274,44120,29.16634964,265.2,72139,29.1,67094,240,77,19850,77,102.515492,1187,21.46262903,39.2,-1609,86.8,66987,8036,1356,1976,62049,3.4,5180,63666,6.0,7976,3483,6522,43.5381741,12.6,8.6,12111,2149,6.9,8.5,75027,26.9,1070,8155,388,45307,22310,9678,9211,240.7,142,5149,9.9,11954,24967,9.3,5467,40.84345701
1268,3625,75.0,0.531067331,2379,5517,8062,10.16873242,207.6,56855,22.5,52050,115,12,2287,46,21.94877141,259,1.261284912,44.9,92,79.9,17220,1664,279,143,47245,3.1,1065,14107,6.5,1538,736,2099,7.87548713,11.8,8.7,2590,437,7.0,9.0,18188,34.0,74,2101,95,8321,4063,2358,2223,188.2,112,508,10.1,2164,6338,10.0,1231,5.425335579
5300,31668,96.0,3.537078215,20069,20481,85748,97.64563953,302.7,80072,19.7,76001,104,117,45516,31,261.3260227,2009,50.46602933,35.1,1758,104.9,131516,9709,3732,2372,71930,2.5,5797,118019,6.6,10051,6726,21310,80.21090755,8.2,5.5,19987,3002,7.4,4.5,156277,28.2,10187,20002,629,87757,29861,18216,22838,265.0,284,10096,6.6,17078,41460,13.6,6506,89.54099575
5375,15288,81.7,1.225324487,15465,11913,54408,47.59619803,263.2,86965,23.1,80392,178,101,38487,59,150.0001392,1495,26.82950074,35.9,930,90.3,88766,8171,2775,6686,73819,2.7,6200,87190,6.3,8503,5246,11646,57.15628178,9.4,6.5,13693,2358,7.3,6.2,108718,26.5,6072,14457,417,55903,24260,12369,13646,231.8,178,10587,8.1,13693,31262,10.2,5630,54.22060853
400,1782,80.3,0.305425685,788,1458,3489,4.138025407,239.2,59271,30.6,55371,58,0,844,32,9.014983921,85,2.699568956,46.6,-12,88.2,6199,584,49,60,51471,3.5,334,4825,6.2,613,453,856,3.43193377,12.1,8.9,863,168,6.8,8.3,6336,37.3,31,606,33,3574,1958,592,658,214.5,399,24,10.4,907,2251,14.3,429,2.93602755
200,795,84.8,0.24157169,386,999,1817,2.292812006,240.4,53667,29.4,48517,44,0,460,53,4.060099633,75,1.71219233,43.0,53,92.8,3585,319,37,489,43367,3.4,222,2773,8.6,313,209,651,2.004621218,11.5,8.9,473,95,9.2,7.2,3739,32.5,24,438,18,1892,1071,323,395,219.1,207,75,9.2,551,1192,17.8,246,1.436715841
20420,76320,80.1,3.749124914,51897,71032,171463,143.0541672,265.2,53548,17.5,50473,218,946,45730,79,502.8146653,6456,105.2692078,47.3,15329,86.8,292099,37851,10300,3250,47398,3.3,29463,278155,6.0,22300,10185,47557,213.5446264,13.6,7.0,44832,9096,6.9,7.3,367990,35.3,10667,51523,2999,177919,57062,51324,53853,240.7,245,50979,6.6,34519,131691,12.3,19579,200.3276653
28052,94637,94.8,3.922805963,59991,79760,211945,153.1312207,375.1,61928,22.0,59786,356,248,111919,52,1155.762615,8826,210.1536954,40.1,18,112.9,369656,39411,14676,17032,57644,3.0,29342,363785,7.4,32076,21019,53288,298.0150964,10.8,6.9,65220,10790,10.2,7.7,461809,32.3,17930,63586,4295,220771,103054,51992,57929,304.1,75,55004,9.2,56708,145734,11.0,25001,489.6418046
2634,5632,71.2,0.648065998,4215,7666,13673,11.98601272,217.1,43359,22.4,39388,28,78,2679,13,40.69341151,530,3.432824843,51.7,-227,77.2,28738,3496,528,272,35417,3.6,4835,23668,6.9,2389,1266,4182,16.2786479,14.8,9.7,4041,862,7.6,11.1,31363,36.0,107,3921,485,14203,7054,4141,3654,196.7,26,1427,11.6,3554,12243,13.5,2285,14.66169115
296,1132,66.5,0.102388435,670,1663,2837,1.88175457,224.8,80585,18.5,72451,530,2,744,18,6.63625847,53,1.143892213,45.1,-102,72.9,5079,491,64,1122,64317,2.8,796,4435,5.4,414,231,639,1.93813673,11.1,7.0,733,123,6.2,6.7,5619,34.9,41,665,40,2890,1074,967,828,199.9,525,393,4.1,472,2001,11.5,310,2.126077261
3609,12036,71.2,1.011597074,5918,10924,19274,18.70953796,217.1,49653,21.3,45309,22,104,5690,11,63.52028358,846,5.358459747,53.7,-298,77.2,36119,5427,1384,922,40965,3.4,4732,37709,6.9,3752,1915,6386,25.41011659,14.4,8.6,6222,1294,7.6,9.6,48956,43.4,695,7013,392,20120,10498,5688,6312,196.7,19,10262,11.2,5750,20251,13.3,3257,22.88613181
3676,10974,68.5,1.761028628,7815,14665,25489,31.83939759,206.7,60875,20.8,56489,175,38,7279,6,65.6793237,803,18.14563898,46.0,664,73.9,47692,4957,2801,1075,52103,3.1,3971,42181,5.8,4052,2026,6877,15.93378702,11.8,8.2,7655,1313,6.2,8.7,55551,36.1,289,6382,3428,26292,11298,6917,7168,189.1,138,1303,9.4,6659,19393,10.5,3463,18.58237408
2450,6222,87.6,0.366096751,2593,7339,9699,15.31250506,287.0,51322,34.6,48589,92,13,3972,0,51.61709949,983,9.617666717,51.5,15,97.8,23659,2977,706,390,45856,3.9,1821,21250,6.7,3100,1548,2043,11.23713637,14.0,10.8,3823,821,7.9,11.5,25413,36.2,109,2469,751,10682,8824,2789,2364,249.7,313,175,14.4,4684,10938,7.5,2290,18.85144031
769,2026,79.0,0.174622767,1090,2554,3746,3.91613025,273.1,51041,26.5,46371,365,2,891,0,15.5514456,128,0.951837213,48.7,-54,86.6,8452,925,149,67,41701,3.5,862,6989,6.3,836,459,869,4.89086881,13.2,9.5,1366,245,7.0,11.0,8769,35.6,36,931,69,3874,2377,1030,941,236.3,209,61,11.1,1247,3401,7.4,665,5.454814467
7109,31747,71.9,2.126740641,21915,24250,72341,50.02974017,228.7,86740,18.2,82184,268,300,34160,39,187.5638573,2609,48.79769732,38.2,2649,79.1,113381,12148,5009,795,77628,2.6,7185,115144,6.1,9123,4246,20737,70.62245644,10.6,5.8,19577,3003,7.0,6.2,154291,29.9,6529,19259,629,74950,26092,20643,22549,202.9,272,28443,6.6,16242,43934,11.8,6655,73.01320627
511,1507,81.7,0.081734885,747,1583,3600,3.174889421,263.2,78530,33.5,71035,45,5,1813,2,10.00571212,101,1.789653409,43.3,-81,90.3,6690,744,153,35,63540,3.4,609,6074,6.3,955,429,587,3.812591802,12.3,8.7,1150,204,7.3,8.4,7252,30.3,62,699,26,3701,2467,784,644,231.8,157,316,11.0,1257,2630,4.8,528,3.616768641
8559,35988,71.9,2.142978143,21938,26902,67394,50.41171342,228.7,66371,17.0,60728,257,304,26999,16,188.995893,2803,49.17026401,47.0,2331,79.1,94760,14904,4468,1488,55085,3.0,9032,115755,6.1,8707,4373,21457,71.1616535,12.9,6.5,20716,3488,7.0,7.4,155469,34.5,4973,21350,750,70197,25522,19148,22540,202.9,200,50214,8.2,15240,54414,12.5,7542,73.57065652
1489,3752,71.2,0.381012306,2507,3658,7389,7.046841457,217.1,35620,25.1,32495,40,3,2510,7,23.92455488,427,2.018233501,57.9,-372,77.2,3128,3037,261,1723,29370,4.6,2215,15321,6.9,1615,838,1694,9.570576433,19.8,9.3,2355,697,7.6,9.7,18439,46.0,112,3437,49,7816,4854,1781,1671,196.7,37,14886,13.0,2541,8870,9.2,1425,8.619931868
485,1577,105.6,0.182879103,815,1668,2584,5.155449,276.9,54209,21.3,49356,78,30,787,6,7.367415295,315,3.013150936,46.5,-47,112.8,3018,705,517,50,44503,3.7,440,4951,8.5,480,137,807,4.180093784,14.2,9.2,1023,185,9.6,9.8,6422,33.0,62,664,2759,2899,1381,708,786,256.7,73,36,5.7,1002,2302,11.5,457,1.89845926
14860,54067,66.5,5.601607702,46098,46606,152414,102.9496238,224.8,53028,16.5,50377,159,415,51557,16,363.0655791,4811,62.5816325,40.4,2537,72.9,266146,25823,5798,11731,47726,2.9,25227,234124,5.4,16217,9596,40850,106.0342567,11.0,6.4,31619,6693,6.2,6.3,307412,32.2,7537,62538,3447,157225,49312,32040,40421,199.9,69,24069,8.5,28033,94573,13.6,14926,116.3163664
1111,3745,87.2,0.231440584,1967,4210,7197,7.492734211,284.4,60610,24.7,55300,217,8,2430,3,26.46591152,385,3.084224257,46.6,-140,99.6,15303,1382,207,249,49990,3.1,1019,12401,5.8,1337,736,1732,6.142457861,11.1,7.8,2347,389,7.0,9.0,15769,34.6,73,1712,41,7582,3995,1919,1851,240.5,334,137,13.5,2168,5780,9.9,971,11.94456192
7580,22496,88.2,1.76614586,13873,31516,54394,63.93625516,320.5,56728,24.9,53820,33,50,18359,2,237.5599309,2740,50.31296925,43.2,-266,100.8,104689,10284,2471,5261,50912,3.2,8224,90397,7.2,9105,5929,12562,62.15235909,11.4,7.9,15749,2853,8.7,8.4,113664,34.2,732,14620,313,57134,28691,12777,13842,273.3,216,5409,11.5,15207,39095,10.1,7163,92.08808766
4959,18931,101.0,1.240665729,12023,12543,37959,40.23011168,303.4,67771,23.3,62389,9,353,15728,13,125.3275774,1736,23.55231007,40.9,1483,109.4,76438,6945,3536,1835,57007,3.0,4993,65810,8.3,6858,3544,10342,42.73178192,10.6,7.1,9562,1994,9.2,7.5,85234,30.3,1776,13172,2159,39695,18539,9673,10017,271.5,164,972,8.2,10043,26904,11.3,4655,52.2503321
